,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil,new_wer,new_wil
1434,1434,29.0,13.0,"taoyuan, taiwan",mandarin18,mandarin,female,872,taiwan,False,,,,0.289855072,0.464659978,0.2028985507246377,0.34566298940082196
1435,1435,27.0,13.0,"qinzhou, guangxi, china",mandarin19,mandarin,male,916,china,False,,,,0.130434783,0.243856333,0.13043478260869565,0.2438563327032136
1436,1436,38.0,14.0,"nanjing, china",mandarin2,mandarin,female,257,china,False,,,,0.144927536,0.215350071,0.14492753623188406,0.21535007144315177
1437,1437,40.0,12.0,"ping tong, taiwan",mandarin20,mandarin,female,931,taiwan,False,,,,0.072463768,0.11258139,0.07246376811594203,0.11258139046418825
1438,1438,38.0,9.0,"chengdu, sichuan, china",mandarin21,mandarin,female,984,china,False,,,,0.086956522,0.151966874,0.08695652173913043,0.15196687370600415
1439,1439,39.0,11.0,"haikou, hainan, china",mandarin22,mandarin,female,1019,china,False,,,,0.15942029,0.258098892,0.15942028985507245,0.2580988917306053
1440,1440,46.0,13.0,"kao-hsiung, taiwan",mandarin23,mandarin,female,1044,taiwan,False,,,,0.231884058,0.34131485,0.2318840579710145,0.341314849821466
1441,1441,21.0,10.0,"shanghai, china",mandarin24,mandarin,female,1089,china,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
1442,1442,28.0,13.0,"wuxi, jiangsu, china",mandarin25,mandarin,female,1125,china,False,,,,0.057971014,0.099531117,0.057971014492753624,0.09953111679454385
1443,1443,31.0,12.0,"emei, sichuan, china",mandarin26,mandarin,female,1141,china,False,,,,0.188405797,0.307544757,0.2028985507246377,0.33162830349531114
1444,1444,18.0,15.0,"chengdu, sichuan, china",mandarin27,mandarin,male,1154,china,False,,,,0.15942029,0.279296066,0.15942028985507245,0.27929606625258796
1445,1445,45.0,15.0,"shanghai, china",mandarin28,mandarin,male,1447,china,False,,,,0.144927536,0.247025741,0.13043478260869565,0.23273657289002558
1446,1446,24.0,4.0,"lanzhou, gansu, china",mandarin29,mandarin,male,1490,china,False,,,,0.15942029,0.293425751,0.15942028985507245,0.29342575089266965
1447,1447,43.0,10.0,"jilin city, jilin, china",mandarin3,mandarin,male,258,china,False,,,,0.101449275,0.1685053,0.15942028985507245,0.2580988917306053
1448,1448,27.0,13.0,"taipei, taiwan",mandarin30,mandarin,male,1491,taiwan,False,,,,0.173913043,0.283034953,0.17391304347826086,0.2830349531116795
1449,1449,26.0,13.0,"wenzhou, zhejiang, china",mandarin31,mandarin,female,1519,china,False,,,,0.173913043,0.297209604,0.17391304347826086,0.29720960415314734
1450,1450,23.0,12.0,"taipei, taiwan",mandarin32,mandarin,female,1527,taiwan,False,,,,0.275362319,0.459225611,0.21739130434782608,0.3692407527579493
1451,1451,25.0,6.0,"beijing, china",mandarin33,mandarin,male,1541,china,False,,,,0.028985507,0.042650104,0.028985507246376812,0.04265010351966869
1452,1452,31.0,13.0,"shi jia zhuang, hebei, china",mandarin34,mandarin,female,1578,china,False,,,,0.275362319,0.437378326,0.2753623188405797,0.4373783257624919
1453,1453,27.0,12.0,"yantai, shandong, china",mandarin35,mandarin,female,1579,china,False,,,,0.115942029,0.180733163,0.11594202898550725,0.18073316283034957
1454,1454,32.0,10.0,"beijing, china",mandarin36,mandarin,female,1580,china,False,,,,0.144927536,0.268851082,0.14492753623188406,0.26885108170552396
1455,1455,32.0,12.0,"huhot, nei meng gu, china",mandarin37,mandarin,female,1581,china,False,,,,0.101449275,0.17826087,0.10144927536231885,0.17826086956521747
1456,1456,33.0,12.0,"changsha, hunan, china",mandarin38,mandarin,female,1582,china,False,,,,0.173913043,0.31758034,0.17391304347826086,0.3175803402646503
1457,1457,24.0,12.0,"tie ling, liaoning, china",mandarin39,mandarin,female,1583,china,False,,,,0.173913043,0.293425751,0.17391304347826086,0.29342575089266965
1458,1458,24.0,6.0,"shanghai, china",mandarin4,mandarin,female,259,china,False,,,,0.188405797,0.303519669,0.17391304347826086,0.27929606625258796
1459,1459,28.0,12.0,"chengdu, sichuan, china",mandarin40,mandarin,male,1614,china,False,,,,0.144927536,0.218441504,0.14492753623188406,0.21844150388573824
1460,1460,34.0,13.0,"songyuan, jilin, china",mandarin41,mandarin,female,1615,china,False,,,,0.144927536,0.247025741,0.14492753623188406,0.24702574086091278
1461,1461,47.0,16.0,"yanbian, jilin, china",mandarin42,mandarin,female,1616,china,False,,,,1.0,1.0,0.43478260869565216,0.6225760359256991
1462,1462,24.0,15.0,"datong, shanxi, china",mandarin43,mandarin,female,1617,china,False,,,,0.347826087,0.548494983,0.34782608695652173,0.5341614906832298
1463,1463,21.0,16.0,"hangzhou, zhejiang, china",mandarin44,mandarin,male,1630,china,False,,,,0.130434783,0.197324415,0.13043478260869565,0.19732441471571904
1464,1464,42.0,12.0,"beijing, china",mandarin45,mandarin,female,1631,china,False,,,,0.449275362,0.585585586,0.4492753623188406,0.5855855855855856
1465,1465,43.0,9.0,"jilin city, jilin, china",mandarin46,mandarin,female,1636,china,False,,,,0.15942029,0.194317315,0.15942028985507245,0.19431731502669725
1466,1466,28.0,8.0,"beijing, china",mandarin47,mandarin,female,1644,china,False,,,,0.130434783,0.232736573,0.13043478260869565,0.23273657289002558
1467,1467,37.0,12.0,"pingdingshan, henan, china",mandarin48,mandarin,male,1645,china,False,,,,0.347826087,0.528205128,0.3333333333333333,0.507469342251951
1468,1468,21.0,10.0,"shanghai, china",mandarin49,mandarin,male,1736,china,False,,,,0.304347826,0.467178176,0.30434782608695654,0.4671781756180733
1469,1469,31.0,12.0,"beijing, china",mandarin5,mandarin,female,260,china,False,,,,0.217391304,0.31758034,0.21739130434782608,0.3175803402646503
1470,1470,25.0,9.0,"hsinchu, taiwan",mandarin50,mandarin,male,1788,taiwan,False,,,,0.231884058,0.401321398,0.2318840579710145,0.4013213981244672
1471,1471,25.0,10.0,"tianjin, hebei, china",mandarin51,mandarin,male,1792,china,False,,,,0.15942029,0.293425751,0.15942028985507245,0.29342575089266965
1472,1472,26.0,6.0,"shaoxing, zhejiang, china",mandarin52,mandarin,female,1793,china,False,,,,0.231884058,0.387523629,0.21739130434782608,0.3737060041407868
1473,1473,38.0,13.0,"ningbo, zhejiang, china",mandarin53,mandarin,female,1817,china,False,,,,0.086956522,0.127024723,0.08695652173913043,0.12702472293265132
1474,1474,25.0,10.0,"chengdu, sichuan, china",mandarin54,mandarin,female,1900,china,False,,,,0.072463768,0.127024723,0.07246376811594203,0.12702472293265132
1475,1475,25.0,13.0,"loudi, hunan, china",mandarin55,mandarin,female,1909,china,False,,,,0.304347826,0.461490683,0.30434782608695654,0.4614906832298137
1476,1476,26.0,11.0,"baoding, hebei, china",mandarin56,mandarin,female,1910,china,False,,,,0.202898551,0.327329193,0.2028985507246377,0.3273291925465839
1477,1477,20.0,12.0,"shanghai, china",mandarin57,mandarin,male,1990,china,False,,,,0.144927536,0.258098892,0.14492753623188406,0.2580988917306053
1478,1478,23.0,7.0,"superior, colorado, usa",mandarin58,mandarin,male,2000,usa,False,,,,0.072463768,0.098136646,0.10144927536231885,0.13967653854232298
1479,1479,20.0,6.0,"kunming, yunnan, china",mandarin59,mandarin,female,2019,china,False,,,,0.217391304,0.318253036,0.2318840579710145,0.32734299516908216
1480,1480,28.0,12.0,"le shan, sichuan, china",mandarin6,mandarin,female,261,china,False,,,,0.202898551,0.336803429,0.2028985507246377,0.3368034292712798
1481,1481,41.0,13.0,"guiyang, guizhou, china",mandarin60,mandarin,female,2109,china,False,,,,0.260869565,0.349951691,0.2463768115942029,0.32734299516908216
1482,1482,33.0,16.0,"shangrao, jiangxi, china",mandarin61,mandarin,female,2116,china,False,,,,0.057971014,0.086091283,0.057971014492753624,0.08609128271685051
1483,1483,24.0,7.0,"shanghai, china",mandarin62,mandarin,male,2117,china,False,,,,0.115942029,0.17826087,0.11594202898550725,0.17826086956521747
1484,1484,27.0,12.0,"jiaozuo, henan, china",mandarin63,mandarin,male,2119,china,False,,,,0.15942029,0.272333982,0.15942028985507245,0.2723339822626001
1485,1485,24.0,10.0,"fuzhou, fujian, china",mandarin64,mandarin,female,2129,china,False,,,,0.202898551,0.325529543,0.2028985507246377,0.32552954292084724
1486,1486,20.0,5.0,"tianjin, hebei, china",mandarin65,mandarin,female,2173,china,False,,,,0.072463768,0.125258799,0.07246376811594203,0.12525879917184268
1487,1487,22.0,5.0,"berkeley, california, usa",mandarin7,mandarin,male,262,usa,False,,,,0.115942029,0.182916118,0.11594202898550725,0.21844150388573824
1488,1488,29.0,12.0,"jingmen, hubei, china",mandarin8,mandarin,male,430,china,False,,,,0.31884058,0.501622323,0.3188405797101449,0.5016223231667749
1489,1489,38.0,12.0,"shanghai, china",mandarin9,mandarin,male,451,china,False,,,,0.347826087,0.52217175,0.34782608695652173,0.5221717499459225
1490,1490,36.0,9.0,"freetown, sierra leone",mandingo1,mandingo,male,263,sierra leone,False,,,,0.231884058,0.318373072,0.2463768115942029,0.3433847592332866
1491,1491,23.0,12.0,"ziguinchor, senegal",mandinka1,mandinka,male,789,senegal,False,,,,0.086956522,0.11258139,0.08695652173913043,0.11258139046418825
1492,1492,27.0,15.0,"goudomp, senegal",mankanya1,mankanya,male,790,senegal,False,,,,0.47826087,0.723785166,0.463768115942029,0.6730072463768115
1493,1493,21.0,3.0,"bombay, india",marathi1,marathi,female,264,india,False,,,,0.028985507,0.042650104,0.028985507246376812,0.04265010351966869
1494,1494,28.0,10.0,"madras, india",marathi2,marathi,male,265,india,False,,,,0.101449275,0.151966874,0.057971014492753624,0.09813664596273286
1495,1495,31.0,2.0,"bombay, india",marathi3,marathi,male,837,india,False,,,,0.0,0.0,0.0,0.0
1496,1496,21.0,5.0,"port louis, mauritius",mauritian1,mauritian,male,266,mauritius,False,,,,0.275362319,0.336193745,0.2753623188405797,0.3361937452326469
1497,1497,48.0,7.0,"grand port, mauritius",mauritian2,mauritian,male,1935,mauritius,False,,,,0.072463768,0.113995241,0.07246376811594203,0.11399524118537752
1498,1498,35.0,5.0,"harbel, liberia",mende1,mende,male,436,liberia,False,,,,0.130434783,0.229606625,0.13043478260869565,0.22960662525879916
1499,1499,21.0,2.0,"freetown, sierra leone",mende2,mende,female,603,sierra leone,False,,,,0.362318841,0.529198636,0.37681159420289856,0.5490196078431373
1500,1500,32.0,5.0,"freetown, sierra leone",mende3,mende,male,1986,sierra leone,False,,,,0.289855072,0.43458132,0.3188405797101449,0.48362120309708156
1501,1501,18.0,8.0,"krinkrin, rio coco, nicaragua",miskito1,miskito,male,2067,nicaragua,False,,,,0.246376812,0.382527046,0.2463768115942029,0.382527046335987
1502,1502,18.0,13.0,"kum, rio coco, nicaragua",miskito10,miskito,male,2090,nicaragua,False,,,,0.52173913,0.724436393,0.5072463768115942,0.7093397745571659
1503,1503,18.0,11.0,"bilwi, puerto cabezas, nicaragua",miskito11,miskito,female,2093,nicaragua,False,,,,0.376811594,0.600043262,0.34782608695652173,0.5490916513574199
1504,1504,18.0,7.0,"bilwi, puerto cabezas, nicaragua",miskito2,miskito,female,2068,nicaragua,False,,,,0.086956522,0.154092072,0.08695652173913043,0.15409207161125316
1505,1505,32.0,14.0,"bilwi, puerto cabezas, nicaragua",miskito3,miskito,male,2069,nicaragua,False,,,,0.043478261,0.070600414,0.043478260869565216,0.0706004140786749
1506,1506,18.0,15.0,"bilwi, puerto cabezas, nicaragua",miskito4,miskito,male,2070,nicaragua,False,,,,0.260869565,0.392385897,0.2608695652173913,0.39238589660393686
1507,1507,18.0,7.0,"bilwi, puerto cabezas, nicaragua",miskito5,miskito,female,2071,nicaragua,False,,,,0.188405797,0.34131485,0.17391304347826086,0.3175803402646503
1508,1508,19.0,12.0,"bilwi, puerto cabezas, nicaragua",miskito6,miskito,male,2082,nicaragua,False,,,,0.246376812,0.396273292,0.2898550724637681,0.45368620037807195
1509,1509,20.0,15.0,"bilwi, puerto cabezas, nicaragua",miskito7,miskito,male,2083,nicaragua,False,,,,0.391304348,0.580745342,0.391304347826087,0.5807453416149069
1510,1510,18.0,12.0,"walakitang, rio coco, nicaragua",miskito8,miskito,male,2088,nicaragua,False,,,,0.463768116,0.685093168,0.463768115942029,0.6850931677018633
1511,1511,40.0,38.0,"bilwi, puerto cabezas, nicaragua",miskito9,miskito,male,2089,nicaragua,False,,,,0.202898551,0.307544757,0.2028985507246377,0.307544757033248
1512,1512,37.0,6.0,"mandalay, myanmar",mizo1,mizo,male,2072,myanmar,False,,,,0.130434783,0.229606625,0.08695652173913043,0.16635160680529315
1513,1513,54.0,15.0,"mango, togo",moba1,moba,male,999,togo,False,,,,0.202898551,0.322866345,0.2028985507246377,0.32286634460547503
1514,1514,18.0,15.0,"ulaanbaatar, mongolia",mongolian1,mongolian,female,267,mongolia,False,,,,0.072463768,0.139676539,0.07246376811594203,0.13967653854232298
1515,1515,22.0,17.0,"ulaanbaatar, mongolia",mongolian2,mongolian,male,268,mongolia,False,,,,0.115942029,0.139676539,0.13043478260869565,0.16635160680529315
1516,1516,38.0,10.0,"ulaanbaatar, mongolia",mongolian3,mongolian,male,762,mongolia,False,,,,0.101449275,0.180733163,0.10144927536231885,0.18073316283034957
1517,1517,19.0,15.0,"ulaanbaatar, mongolia",mongolian4,mongolian,male,1024,mongolia,False,,,,0.028985507,0.042650104,0.028985507246376812,0.04265010351966869
1518,1518,23.0,9.0,"sofia, bulgaria",mongolian5,mongolian,male,1135,bulgaria,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
1519,1519,29.0,26.0,"sukhbaatar, mongolia",mongolian6,mongolian,female,1199,mongolia,False,,,,0.15942029,0.247025741,0.15942028985507245,0.2580988917306053
1520,1520,28.0,28.0,"darhan, mongolia",mongolian7,mongolian,female,1811,mongolia,False,,,,0.362318841,0.461490683,0.36231884057971014,0.4614906832298137
1521,1521,25.0,5.0,"jining, inner mongolia, china",mongolian8,mongolian,male,1842,china,False,,,,0.130434783,0.175523349,0.13043478260869565,0.17552334943639292
1522,1522,19.0,5.0,"yekaterinburg, russia",mongolian9,mongolian,male,1896,russia,False,,,,0.043478261,0.057754705,0.043478260869565216,0.05775470473718369
1523,1523,29.0,12.0,"tenkodogo, burkina faso",moore1,moore,female,269,burkina faso,False,,,,0.101449275,0.180733163,0.10144927536231885,0.18073316283034957
1524,1524,21.0,6.0,"weno, chuuk, federated states of micronesia",mortlockese1,mortlockese,male,270,federated states of micronesia,False,,,,0.072463768,0.113995241,0.07246376811594203,0.11399524118537752
1525,1525,44.0,12.0,"rehoboth, namibia",nama1,nama,male,1104,namibia,False,,,,0.043478261,0.085066163,0.043478260869565216,0.08506616257088839
1526,1526,35.0,18.0,"eldoret, kenya",nandi1,nandi,male,1193,kenya,False,,,,0.347826087,0.529699939,0.34782608695652173,0.5296999387630128
1527,1527,24.0,12.0,"shangri-la, yunnan, china",naxi1,naxi,female,2164,china,False,,,,0.115942029,0.17826087,0.11594202898550725,0.17826086956521747
1528,1528,22.0,5.0,"katmandu, nepal",nepali1,nepali,female,271,nepal,False,,,,0.115942029,0.18983466,0.11594202898550725,0.1898346601347214
1529,1529,23.0,3.0,"katmandu, nepal",nepali10,nepali,female,1770,nepal,False,,,,0.057971014,0.085066163,0.07246376811594203,0.11399524118537752
1530,1530,24.0,20.0,"katmandu, nepal",nepali11,nepali,female,1865,nepal,False,,,,0.289855072,0.448050623,0.2898550724637681,0.4480506225760359
1531,1531,26.0,6.0,"katmandu, nepal",nepali12,nepali,female,1978,nepal,False,,,,0.130434783,0.229606625,0.13043478260869565,0.22960662525879916
1532,1532,25.0,5.0,"katmandu, nepal",nepali13,nepali,female,2021,nepal,False,,,,0.086956522,0.154092072,0.08695652173913043,0.15409207161125316
1533,1533,37.0,14.0,"katmandu, nepal",nepali2,nepali,female,757,nepal,False,,,,0.652173913,0.716717223,0.6376811594202898,0.713384484228474
1534,1534,36.0,4.0,"dharan, nepal",nepali3,nepali,male,807,nepal,False,,,,0.144927536,0.229606625,0.14492753623188406,0.22960662525879916
1535,1535,25.0,5.0,"pokhara, nepal",nepali4,nepali,male,830,nepal,False,,,,0.15942029,0.268851082,0.15942028985507245,0.26885108170552396
1536,1536,39.0,9.0,"chisapani, nepal",nepali5,nepali,male,1495,nepal,False,,,,0.144927536,0.226247987,0.14492753623188406,0.22624798711755234
1537,1537,24.0,6.0,"bhadrapur, nepal",nepali6,nepali,male,1499,nepal,False,,,,0.101449275,0.180733163,0.10144927536231885,0.18073316283034957
1538,1538,19.0,7.0,"chitwan, nepal",nepali7,nepali,male,1513,nepal,False,,,,0.188405797,0.303519669,0.18840579710144928,0.30351966873706004
1539,1539,20.0,5.0,"pokhara, nepal",nepali8,nepali,male,1514,nepal,False,,,,0.115942029,0.1951114,0.11594202898550725,0.1951113995241185
1540,1540,36.0,10.0,"baglung, nepal",nepali9,nepali,male,1761,nepal,False,,,,0.173913043,0.297209604,0.17391304347826086,0.29720960415314734
1541,1541,29.0,5.0,"katmandu, nepal",newari1,newari,male,707,nepal,False,,,,0.565217391,0.687662579,0.5217391304347826,0.6751690821256039
1542,1542,41.0,15.0,"bota, cameroon",ngemba1,ngemba,male,581,cameroon,False,,,,0.246376812,0.4099979,0.2318840579710145,0.3785166240409207
1543,1543,63.0,6.0,"bamenda, cameroon",ngemba2,ngemba,female,1871,cameroon,False,,,,0.130434783,0.22128488,0.08695652173913043,0.16635160680529315
1544,1544,41.0,15.0,"bilwi, puerto cabezas, nicaragua",nicaragua,nicaragua,male,2084,nicaragua,True,,,,1.0,1.0,1.0,1.0
1545,1545,33.0,10.0,"drammen, norway",norwegian1,norwegian,female,272,norway,False,,,,0.115942029,0.218441504,0.11594202898550725,0.21844150388573824
1546,1546,55.0,12.0,"oslo, norway",norwegian2,norwegian,female,273,norway,False,,,,0.057971014,0.086091283,0.057971014492753624,0.08609128271685051
1547,1547,19.0,5.0,"volda, norway",norwegian3,norwegian,male,274,norway,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
1548,1548,23.0,10.0,"lakselv, norway",norwegian4,norwegian,male,562,norway,False,,,,0.043478261,0.085066163,0.043478260869565216,0.08506616257088839
1549,1549,41.0,9.0,"oslo, norway",norwegian5,norwegian,female,697,norway,False,,,,0.072463768,0.127024723,0.07246376811594203,0.12702472293265132
1550,1550,29.0,10.0,"askim, norway",norwegian6,norwegian,male,1211,norway,False,,,,0.0,0.0,0.0,0.0
1551,1551,30.0,15.0,"ayod, sudan",nuer1,nuer,male,1368,sudan,False,,,,0.246376812,0.396273292,0.2463768115942029,0.3962732919254658
1552,1552,35.0,5.0,"bargarh, orissa, india",oriya1,oriya,male,475,india,False,,,,0.347826087,0.548494983,0.3333333333333333,0.5353535353535354
1553,1553,32.0,6.0,"orissa, india",oriya2,oriya,male,1084,india,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
1554,1554,33.0,11.0,"wellga, ethiopia",oromo1,oromo,female,275,ethiopia,False,,,,0.130434783,0.1951114,0.13043478260869565,0.1951113995241185
1555,1555,33.0,10.0,"yabello, burana, ethiopia",oromo2,oromo,male,1042,ethiopia,False,,,,0.130434783,0.206947997,0.13043478260869565,0.20694799658994023
